price
1508.16
2016.71
1601.56
1459.48
951.72
1457.65
1997.91
1799.99
1467.94
1529.79
1173.54
891.17
2317.16
1403.43
3561.17
4161.25
2105.06
858.18
1551.42
1170.53
1063.6
1641.28
2344.1
1041.82
1015.11
1433.29
993.52
2289.7
2039.49
3838.51
1658.89
1405.34
2304.07
896.75
1008.24
1471.74
2077.11
2140.33
13336.86
2054.99
1116.82
1761.9
1746.29
1202.1
2991.07
2084.78
2070.39
926.36
3463.35
3650.16
1515.69
3824.5
3520.52
987.31
1366.53
4408.7
1155.32
2347.68
1105.46
2079.3
923.13
1145.9
3399.11
2094.15
1675.74
1682.56
1328.87
2851.75
1539.81
1322.34
1538.85
1574.05
1329.32
1659.46
969.38
1684.98
2011.1
2028.32
2528.27
2034.0
1204.73
2040.22
1880.34
1162.92
1796.44
1330.91
2109.38
2680.97
1540.6
837.19
1450.05
7196.19
2066.16
1973.74
2962.27
1556.58
1102.17
1682.51
802.63
2568.8
1041.78
1404.71
1786.5
2370.29
1822.02
2928.0
1426.88
1329.02
3852.42
1732.6
1277.07
2023.78
2538.95
928.72
1347.69
1984.04
2422.89
3054.69
1650.32
2088.23
1103.57
2387.28
2041.08
1031.68
2350.94
2200.95
3847.49
1445.29
2096.53
2044.11
788.89
2776.28
1302.8
1723.88
2031.06
1264.82
2227.14
1881.82
2033.3
1458.3
1681.03
2050.77
1028.09
2937.76
1261.41
1140.55
1346.68
9641.69
2736.16
4805.29
4396.73
1064.36
2448.26
1042.07
5298.17
1289.67
1043.24
3908.68
1722.29
2097.31
937.26
2053.49
4861.1
1327.11
1248.17
1436.5
1402.31
1430.09
1837.89
2092.25
2109.47
1446.08
2036.9
6086.0
1837.89
979.95
1155.08
2304.43
2119.15
2071.48
1864.54
1148.59
2700.18
1211.56
776.32
882.37
926.91
1502.48
1051.23
2350.94
1044.34
1124.91
1114.42
1748.16
2015.03
3140.14
1150.93
1683.22
1951.16
1425.46
1563.76
2094.76
2065.3
1256.73
2066.92
967.69
5976.89
1301.12
1862.48
2112.5
945.89
1957.87
1683.38
4839.8
1429.0
2319.63
1765.71
2027.41
1540.6
1718.73
960.66
1491.53
2296.25
2040.22
2362.06
815.15
725.32
5275.09
2155.85
1532.05
984.66
2096.53
1540.07
1155.69
1574.07
1498.76
3221.83
1135.12
1922.43
2106.28
2028.12
2067.19
2289.7
1539.02
5993.37
2102.41
1445.12
1599.33
2187.06
1141.88
1646.18
1338.58
1328.9
1699.36
1174.21
1884.69
1527.02
2028.19
1985.0
2074.96
1497.22
1330.4
1984.99
2626.23
1152.34
1048.37
4451.2
1497.45
1344.68
2020.58
2916.16
2042.53
3375.01
1082.31
7291.85
2663.32
1030.12
897.73
5286.84
1307.26
2544.9
1407.96
1799.95
3572.14
1277.01
2040.02
2060.33
2310.06
2930.48
6010.82
1401.42
2053.49
4838.19
2048.36
897.74
1099.26
1403.36
1541.82
5414.97
977.83
2358.92
3780.37
1247.81
1137.81
1867.55
2080.36
1096.64
5330.81
1042.8
2229.48
2076.53
2041.08
2331.76
2091.41
905.91
1013.85
2067.92
2112.65
1260.01
1382.59
951.72
3051.67
1969.33
2064.25
2091.83
1447.35
1156.64
1401.03
2056.85
6153.36
2019.55
7215.98
2036.76
1089.9
1392.9
2243.55
2568.5
1041.16
3470.17
2319.86
2680.62
2356.77
1702.71
1010.79
1599.59
2060.62
1133.48
2300.3
2040.5
2058.47
2131.11
1442.42
1520.86
5348.66
2067.04
1175.83
2447.17
2050.02
2049.33
2068.73
3536.97
2049.02
2105.05
979.34
2896.8
1973.83
2603.86
1088.87
2101.62
1645.6
2447.64
7974.06
1587.81
836.94
2033.24
2050.95
1967.26
1504.2
1088.41
2050.53
2057.65
2029.79
2099.14
1582.79
1381.79
2088.23
981.59
2433.8
1175.14
2080.0
1973.7
2078.18
3025.51
1679.17
1428.12
3068.11
2105.75
2045.27
2018.71
1576.58
2452.64
3336.97
1532.76
1172.2
786.71
1146.4
2055.55
2055.24
2589.08
1041.72
1408.11
1481.29
2319.73
3691.02
1352.71
7266.46
1358.27
2075.87
1118.85
1741.58
1091.99
2040.68
2105.05
1881.82
983.93
2439.22
2196.69
1854.94
1978.2
1539.35
2322.17
3368.06
1508.15
1530.53
3199.56
1011.84
1642.21
1322.72
1153.26
1196.5
1571.02
2028.32
1382.01
958.57
2039.37
1407.43
1691.91
1492.9
882.52
2437.61
1280.41
1499.35
905.91
2150.61
2447.32
3238.89
1385.26
3237.87
1739.96
1739.94
1310.14
2111.79
1127.57
2812.65
2665.6
1262.46
1504.1
902.88
2631.11
2082.57
788.23
1704.47
1521.74
3790.33
5260.92
1422.74
1788.78
2071.11
1063.3
1973.69
1970.64
2091.23
1057.44
927.17
2998.6
1746.62
1329.46
1183.0
2087.15
2026.45
1526.48
2217.08
1880.65
4799.85
1669.15
2098.3
1404.22
1237.55
2073.83
965.38
1464.42
2953.85
2786.32
2049.78
1863.44
1028.45
2448.27
6035.25
1540.69
2030.54
2011.69
1596.73
923.59
2011.95
807.03
2079.0
1481.75
2507.96
2086.97
1678.34
7307.85
2739.74
3424.5
2042.53
772.67
2871.28
2070.35
1193.06
2085.12
2157.27
1319.76
1532.04
1180.63
1538.91
1660.54
1973.83
2006.18
1973.69
1307.12
1212.1
1702.84
904.35
2062.32
1410.46
2197.98
2447.12
3071.27
1479.49
2187.2
829.54
1026.02
3325.5
1612.64
2344.89
1470.47
1085.94
3824.38
1165.48
946.4
3673.84
2035.49
1182.43
3136.03
1534.37
1536.29
2508.02
1537.96
1518.9
2140.45
1276.14
1539.93
1515.05
2087.15
1155.27
1780.85
1463.08
2078.77
4163.48
5425.03
981.38
981.59
2661.88
1093.95
2902.58
1985.09
6096.99
2078.9
1310.61
1970.49
1035.36
4795.54
3483.07
1529.25
2088.7
935.25
4093.31
7259.69
1091.99
1371.01
3768.42
1290.11
2033.31
2099.93
1148.96
2921.49
1035.18
1406.85
1613.14
2053.47
3789.97
2167.54
834.91
1275.95
3686.33
1538.37
2084.78
1444.09
3049.3
6184.51
3175.67
1445.12
815.8
1040.04
993.04
2092.22
1749.91
1864.64
1047.8
2094.05
2074.83
1160.16
1125.39
1669.86
1507.79
1212.1
1162.92
9421.62
2198.03
5323.7
1985.95
1458.27
2043.41
2320.21
1283.0
2344.71
2262.4
1507.62
3775.07
1507.79
1021.39
1137.56
1043.56
2053.49
2061.11
944.2
1552.3
1785.49
2040.0
2109.38
1366.03
1837.18
2043.9
1588.29
2071.25
981.64
1879.45
1481.86
1093.01
1424.4
808.01
2024.71
975.43
2006.18
7178.84
1680.01
13326.63
1086.48
4143.1
1739.08
1200.41
1055.32
1761.66
2340.48
1946.14
1922.51
2040.02
904.35
1532.59
2682.54
2109.2
1864.73
2050.23
956.74
1168.47
2351.8
2083.65
3510.08
1100.26
2052.06
3534.21
1052.87
975.43
1043.29
992.57
1040.04
1973.18
1406.93
2034.08
2337.69
1537.97
1030.65
2927.66
2829.81
2348.41
1699.36
2160.17
927.0
13410.72
5002.0
4542.22
1082.01
1621.42
2568.78
2350.89
2056.0
1105.34
3641.97
2259.29
2443.8
1528.28
1697.93
2149.05
2031.78
1032.64
11574.89
976.85
1985.18
1527.02
2842.98
1620.07
1052.41
1960.82
2879.08
2568.8
1664.14
1524.3
1567.03
2352.55
1619.99
1968.26
3709.1
867.31
927.64
2088.15
2335.84
1022.45
1164.76
1869.33
2133.55
803.8
951.72
2330.97
4327.67
1156.87
3837.55
2107.75
2009.44
2014.41
1399.98
2092.22
1293.39
2048.45
2551.49
2015.34
3209.25
870.35
924.67
2596.69
2946.6
1663.86
1148.07
2048.36
1537.92
1043.56
1035.13
1744.96
2365.95
1959.57
2152.06
2069.41
1457.11
1179.79
2859.3
969.59
1747.15
1520.86
1471.04
1328.24
1679.27
936.77
1879.72
1473.78
1151.31
1316.16
7878.44
1029.11
1014.51
886.62
2095.82
5316.14
2301.83
1404.24
3022.76
1039.25
2082.2
1969.86
1622.67
1145.9
4166.86
881.81
2353.97
994.97
2094.84
2448.28
1055.32
973.36
1060.24
2070.48
764.56
2150.69
1057.74
3723.5
1960.06
1678.29
2068.73
3717.46
2573.08
1678.17
1341.05
1299.02
1822.6
1182.36
2104.08
1533.84
2051.74
1864.9
1025.59
2106.75
3514.76
1673.61
1370.49
3506.6
4849.5
1285.89
1404.09
897.87
3126.03
1880.29
1281.19
2080.16
2697.24
902.26
1381.98
2070.33
2947.46
3296.1
1092.72
1766.67
3172.28
1366.28
4012.24
1959.99
2006.01
3728.59
1118.85
1922.98
4549.16
2480.77
1137.73
1013.39
2081.29
1030.06
1960.6
7832.91
1354.06
1638.4
1103.15
1674.71
2046.41
1134.4
1693.38
1283.79
2034.17
808.53
2044.29
1211.41
3064.2
2018.71
1006.26
1990.14
2993.33
3466.3
2061.99
2040.6
2031.58
1697.76
1162.04
2283.34
1149.58
1684.09
6935.7
1543.82
1326.26
1041.82
1459.35
1043.56
1751.37
1695.27
983.07
2111.82
2147.95
1400.2
1310.19
2051.69
2993.13
1950.57
1659.18
1529.6
1521.07
3535.96
2109.14
2470.92
1043.17
1474.7
2059.12
2058.82
1344.4
1181.66
1124.77
1103.42
1997.25
1526.59
2106.75
4861.95
960.77
1279.4
1536.29
2024.48
2084.78
1704.53
1212.41
3397.09
2028.12
2073.85
1539.02
2568.84
3443.55
2239.13
799.39
4958.89
2480.15
2178.43
2080.06
2350.99
1526.7
1728.87
2060.11
897.69
967.1
1145.23
3778.83
2352.7
949.41
4794.36
2020.46
4443.4
978.37
1983.34
966.24
1750.21
952.03
1010.59
2104.61
895.38
1299.34
6493.52
2090.55
1957.05
1662.99
3586.78
1230.89
3131.43
1540.57
1018.38
3407.53
1034.6
1473.04
3031.11
1535.06
2111.79
2319.07
3135.82
2094.68
2486.84
1387.05
1100.09
2195.14
1462.04
1056.49
2006.69
2854.04
3343.19
1867.55
1427.36
951.72
837.87
973.96
1391.02
2887.38
1012.92
2084.78
3233.01
1527.02
866.31
2048.45
1131.52
1016.72
1418.06
2348.26
1173.79
4031.17
1533.57
2041.08
2043.25
3024.32
1445.29
2623.1
1065.38
2191.89
1555.8
2105.06
1951.16
2941.43
1311.52
4988.83
963.92
2187.06
2103.9
1372.28
1973.74
1261.23
1156.91
5959.52
1462.71
2093.68
1401.03
1031.12
1545.59
2104.05
2305.57
1526.92
849.11
971.75
985.51
1540.45
3471.41
2077.03
13223.02
3137.67
2111.79
1032.86
1968.16
925.61
1963.17
2626.83
2046.29
2078.77
1731.04
2055.24
1131.49
1440.02
1486.49
2031.45
1065.24
3001.29
1139.13
2344.61
2560.74
1969.8
2119.75
1960.08
1860.74
969.59
3633.68
1348.62
926.15
1533.69
1361.35
2354.34
1645.3
2306.11
2573.59
2873.76
1650.45
1354.6
805.98
1166.37
1800.75
1590.39
1042.53
837.19
3212.69
1520.76
2078.47
2850.12
2147.83
926.19
3801.32
13500.16
2061.87
2582.83
2115.2
3005.11
1035.63
1040.04
1534.52
1010.3
2067.78
3811.71
2043.65
683.22
2258.86
2055.24
3280.34
2082.22
976.75
1022.75
2902.86
1423.84
1663.1
1301.11
4395.96
1058.18
1090.42
2283.52
1404.09
1540.45
1205.7
3417.96
2214.81
2069.02
1272.94
2076.53
969.59
1805.77
2133.85
3255.46
977.53
1993.46
1604.91
3188.69
2279.6
3000.9
6824.74
2080.42
1817.35
1135.04
1963.37
1127.36
1496.47
4028.1
1472.04
2904.99
2109.54
1329.02
1647.74
4498.58
937.85
13092.02
2087.35
1565.85
1085.94
3304.58
1920.3
2061.8
897.69
1699.57
2062.7
3005.08
1533.62
2478.69
1867.39
1241.81
2006.18
1202.65
2048.36
5325.26
1428.81
2181.55
1538.81
969.79
1116.82
4154.59
718.92
1516.4
2044.06
901.8
1624.24
1135.71
781.64
2224.06
1534.72
2038.02
962.08
963.03
1071.87
1158.58
2105.76
2785.64
2157.93
1168.91
2321.01
2028.98
2096.53
791.33
1798.51
1292.63
2052.37
1550.5
3288.14
2057.27
772.88
2049.83
2452.64
1133.25
2187.06
2807.43
1298.13
2044.12
1201.25
2080.0
2690.38
1101.04
1791.38
1529.3
1763.52
2152.82
1575.91
2000.39
1141.09
1274.94
1538.95
1380.19
4789.14
1596.87
1273.53
1515.87
1399.34
1267.5
1509.58
3001.51
1640.38
1162.92
1880.97
1313.99
2683.59
1131.56
1403.92
1399.46
2109.52
1365.18
2095.41
1634.37
1292.58
2583.82
5430.25
2036.9
2104.9
2820.4
1935.12
1508.36
1530.03
1955.13
2403.31
1291.19
1087.94
2902.28
1400.94
1027.1
900.77
2015.41
4148.72
3623.78
1425.61
1311.58
7931.24
1919.28
1100.09
2083.8
2054.33
794.3
1537.39
2039.54
2197.98
998.15
2051.69
2283.34
1041.78
2016.81
1761.98
1502.51
2351.54
2560.39
2568.78
2061.87
1854.18
2042.4
1067.4
1963.19
1533.69
1594.88
1948.74
2092.25
2099.23
1141.31
2061.06
5992.25
2296.93
1598.58
1063.53
968.24
1040.2
1696.22
1627.21
1984.2
1870.83
1161.37
2105.03
2353.27
1789.27
2028.12
975.43
1207.12
2078.35
1013.41
2028.32
800.42
1301.09
3425.25
1090.86
1131.52
1690.32
2071.35
2111.79
1540.6
2095.57
1031.2
2098.28
1163.48
2406.77
2448.49
1696.13
1985.09
837.19
1537.9
3650.01
1835.29
1287.39
2743.65
979.25
2095.58
2351.54
1032.71
2111.79
1822.02
1531.89
2094.06
2350.9
2048.36
2071.25
2028.19
1124.91
1288.46
1141.12
1169.48
3391.44
3905.91
1428.05
2270.32
2028.14
7313.18
3765.58
2046.62
7833.56
2112.5
1533.59
1498.35
1458.81
2066.33
975.43
1440.44
1587.13
1672.8
974.57
1281.78
1963.37
2447.39
764.93
6087.78
1352.82
807.91
1878.64
1967.74
1497.4
4453.83
3927.44
4147.44
890.14
1470.42
1133.65
1139.5
1425.99
970.77
2040.81
3519.17
1481.83
2187.15
1088.97
2319.73
1459.01
2031.58
1591.14
2016.12
2353.56
1133.55
2070.35
2353.74
1660.7
1751.48
1674.78
3160.69
2028.12
1421.0
2106.67
2088.89
1316.56
1143.79
1973.9
1311.58
1055.84
2934.68
817.66
1100.09
2243.65
1310.19
973.58
2080.06
4822.85
974.83
2069.61
1309.02
796.43
1750.96
2038.02
1799.02
1692.21
1367.58
4322.6
1773.52
1973.18
1382.23
2094.84
977.2
1067.66
2838.9
2011.25
1162.67
1176.97
2105.94
2045.06
1332.82
1135.41
1025.51
4833.72
1329.03
1743.35
1581.0
1338.58
1514.92
2006.08
2453.1
1441.31
1176.98
974.29
3840.75
1196.99
1985.56
1164.21
1091.99
928.62
983.02
1527.1
1504.15
1284.47
1328.87
2074.64
3024.32
1467.59
3781.67
1257.36
1099.75
816.68
6068.45
1622.67
1566.21
4033.9
2058.45
1975.61
2061.99
2099.32
1311.55
902.12
2369.66
1161.67
2004.41
2031.82
974.59
2250.47
4854.47
3579.91
2051.69
3624.29
2336.97
3021.19
2011.24
1526.14
2020.58
1085.42
1400.33
1290.62
1318.88
1467.39
1131.52
2102.05
2046.91
1963.28
2058.59
1990.82
2106.2
2018.05
1515.12
1137.37
1861.7
2011.25
822.22
3050.2
1876.96
2244.08
1328.48
4458.04
1433.27
2069.27
4132.68
1123.34
1039.7
1498.03
1022.48
1103.49
1973.74
1261.48
1539.29
1861.46
1123.92
1030.22
1050.25
2024.7
1538.37
975.81
1164.9
1137.03
974.29
1211.61
1782.97
2032.39
2788.33
1539.81
1647.77
881.03
2031.45
3184.13
1565.95
1675.4
1085.42
1067.13
2724.9
3508.11
1174.15
2074.64
1701.95
1147.19
974.84
1465.15
1309.56
1698.43
1695.66
2184.75
2062.7
5293.72
2110.1
2063.0
1055.41
13267.8
2028.12
1951.16
1665.16
2154.55
1366.08
2033.21
2243.22
2213.12
1263.99
2482.02
1311.2
1447.35
3702.23
2240.43
1022.45
2112.65
5988.19
1022.92
1609.43
1199.98
1264.41
900.85
846.74
3916.89
2023.78
2038.04
2111.99
1972.25
1990.18
3031.11
1445.29
2704.61
2983.77
1548.04
1163.8
2077.11
1969.8
2576.8
977.78
1399.73
2104.9
1044.25
1410.85
4378.37
1169.51
2291.34
1539.35
2113.04
2304.07
1974.55
3590.27
5372.38
1539.93
1211.41
1303.33
2062.7
2065.53
2158.87
1446.78
2111.79
2111.82
2119.15
2490.5
2077.96
1382.0
1211.1
2086.21
2031.58
2352.62
1124.39
1532.2
4806.83
2404.99
1401.03
1411.99
2030.78
1277.75
1176.27
2901.07
2247.53
1366.89
1658.89
1969.33
1836.29
3587.97
3163.92
2246.26
3651.12
803.43
2453.41
1681.58
2069.27
1698.83
4524.53
2568.78
4170.27
6087.33
2085.53
1537.92
1281.14
2074.05
954.65
2023.3
1539.81
1681.04
1748.47
2109.38
1085.94
4994.6
2040.7
2075.91
1242.86
1284.45
981.47
1401.16
1303.53
1378.21
1047.87
1796.44
2080.8
1247.9
1345.72
2053.92
1525.77
7214.55
2052.37
2077.03
897.81
1925.69
2272.87
1430.75
1118.31
2038.17
4971.72
2111.87
926.68
2145.16
2111.87
6005.83
1799.78
3698.5
967.71
2099.21
1110.81
4447.63
1571.38
1094.8
2186.82
1060.0
1032.39
2077.89
2818.99
3434.4
2773.7
3456.76
1971.37
11713.93
1681.45
1041.63
2146.49
809.51
2471.74
1536.74
1973.23
2539.38
2066.16
1339.58
2180.11
2090.53
2047.93
1527.12
1791.3
1532.76
2040.0
2033.09
3801.62
2028.98
1033.1
1422.76
1423.0
2155.03
2083.08
4034.1
4510.98
2104.08
2028.12
3514.31
1032.69
3188.52
1124.39
1156.91
1974.16
905.96
943.9
2088.23
1535.11
1306.74
994.18
2491.37
1109.43
1314.9
1347.34
2068.73
3071.64
1524.65
2057.19
2470.41
977.54
1315.83
1281.09
770.27
2055.21
1662.61
3086.89
3704.33
1679.9
1582.12
2082.28
1043.76
2957.87
3631.94
2070.42
1652.03
1335.2
2059.89
2069.32
2412.96
2075.71
2318.26
1983.44
1020.96
1031.12
1123.92
1349.59
1320.14
1731.54
2053.91
1786.96
1381.9
1043.56
1663.91
1282.85
1534.03
902.4
1682.56
2310.88
1552.3
1022.52
942.85
863.25
2304.07
2596.85
1385.94
1738.11
1398.81
1615.89
6608.6
2024.71
980.0
1424.23
13599.96
1330.96
1205.93
3852.61
1672.44
2194.35
2031.77
2057.71
2112.65
2160.24
2067.83
1144.1
2187.19
975.06
2186.89
2038.02
1919.0
1624.24
1350.78
1028.04
2289.75
1988.57
1058.95
2098.47
2207.9
1107.0
4545.71
2020.53
4149.34
1315.61
2775.23
2166.14
2104.9
1817.61
1661.03
2425.61
1800.96
2044.11
815.59
2110.84
1318.96
975.35
1967.65
2031.18
5413.8
2020.34
1131.62
3436.68
1532.64
902.31
1041.78
2390.34
1579.27
1801.61
1507.58
2437.61
1533.69
1877.74
3914.58
969.43
898.56
1533.73
2080.0
1960.6
1013.32
2028.2
1767.73
1646.18
3310.73
1248.17
1167.35
1132.79
965.72
2006.4
1808.53
1604.79
1063.67
2077.87
2138.39
1973.74
2062.7
2352.48
2048.45
1159.07
1131.49
2015.41
1486.18
7258.54
2084.4
3195.9
847.83
1041.63
2105.76
2073.7
1529.65
3448.44
1799.85
951.72
1718.73
1499.06
2010.47
2207.9
1530.87
1150.7
1481.75
2179.98
3519.28
2088.42
2075.66
2224.79
1977.98
1030.22
1960.6
1628.78
1345.05
1366.92
2352.55
1603.54
1822.67
1816.83
837.95
2025.02
2241.65
899.27
1035.63
1399.64
1086.75
2041.19
1097.99
1473.68
1522.55
1536.74
9598.23
1740.29
986.28
1732.44
2337.35
2051.74
1288.19
1324.64
2253.06
1370.67
1082.68
2257.61
1263.85
2043.89
2092.25
1273.58
1842.25
1212.63
1264.15
2020.34
1120.05
1041.82
2606.53
2099.02
902.6
2103.46
2090.53
2020.46
7225.17
2267.65
2324.09
2096.38
2784.33
2108.97
1166.12
2805.77
1879.42
4822.48
2018.05
3590.27
1660.21
2106.75
1975.35
2350.82
3043.26
1105.68
1140.11
1465.23
1450.63
749.7
1607.14
1623.38
1281.88
2597.07
1985.92
2471.74
896.41
2337.05
4854.82
2232.88
3489.83
2063.52
4434.76
2047.47
2290.68
1534.49
